Time,Balance
Thu Dec 28 2017 16:07:43 GMT-0500 (Eastern Standard Time),0.09695113728277407
Thu Dec 28 2017 16:08:42 GMT-0500 (Eastern Standard Time),0.09696744188520483
Thu Dec 28 2017 16:09:43 GMT-0500 (Eastern Standard Time),0.09696788202347649
Thu Dec 28 2017 16:10:47 GMT-0500 (Eastern Standard Time),0.09696872214762516
Thu Dec 28 2017 16:11:42 GMT-0500 (Eastern Standard Time),0.09696910832786206
Thu Dec 28 2017 16:12:42 GMT-0500 (Eastern Standard Time),0.09697486427166788
Thu Dec 28 2017 16:13:43 GMT-0500 (Eastern Standard Time),0.09696447124219702
Thu Dec 28 2017 16:14:43 GMT-0500 (Eastern Standard Time),0.09696228989579057
Thu Dec 28 2017 16:15:42 GMT-0500 (Eastern Standard Time),0.09696111599470246
Thu Dec 28 2017 16:16:42 GMT-0500 (Eastern Standard Time),0.09696352071844756
Thu Dec 28 2017 16:17:42 GMT-0500 (Eastern Standard Time),0.09694690408335652
Thu Dec 28 2017 16:18:42 GMT-0500 (Eastern Standard Time),0.09694621756941312
Thu Dec 28 2017 16:19:42 GMT-0500 (Eastern Standard Time),0.09692950874172306
Thu Dec 28 2017 16:20:43 GMT-0500 (Eastern Standard Time),0.09695068391565911
Thu Dec 28 2017 16:21:42 GMT-0500 (Eastern Standard Time),0.09726945561831755
Thu Dec 28 2017 16:22:42 GMT-0500 (Eastern Standard Time),0.0972855728699266
Thu Dec 28 2017 16:23:42 GMT-0500 (Eastern Standard Time),0.09728590922469185
Thu Dec 28 2017 16:24:43 GMT-0500 (Eastern Standard Time),0.09725160634396908
Thu Dec 28 2017 16:25:42 GMT-0500 (Eastern Standard Time),0.09728904182702874
Thu Dec 28 2017 16:26:43 GMT-0500 (Eastern Standard Time),0.09727310930149186
Thu Dec 28 2017 16:27:43 GMT-0500 (Eastern Standard Time),0.09729343235440693
Thu Dec 28 2017 16:28:43 GMT-0500 (Eastern Standard Time),0.09727888084334176
Thu Dec 28 2017 16:29:44 GMT-0500 (Eastern Standard Time),0.09729707386930937
Thu Dec 28 2017 16:30:45 GMT-0500 (Eastern Standard Time),0.0972642911829332
